Word	Tag
Contractors.	O
"
"	O
"
"	O
Prepare	O
snag	O
and	O
punch	O
list	O
if	O
find	O
out	O
during	O
T&C	O
along	O
with	O
end	O
user.	O
Send	O
of	O
officially	O
to	O
the	O
contractor.	O
"
"	O
"
"	O
"
"	O
"
"	O
Testing	B-Skills
and	O
Commissioning	B-Skills
"
"	O
"
"	O
"
"	O
"
"	O
Supervise	B-Skills
and	O
Coordinate	B-Skills
pre-commissioning	O
activities	O
prior	O
to	O
functional	O
testing	O
with	O
contractors	O
and	O
system	O
specialists.	O
"
"	O
"
"	O
Process	B-Skills
safe	I-Skills
completion	I-Skills
of	O
multi-discipline	O
testing	O
and	O
commissioning	O
activities	O
in	O
line	O
with	O
the	O
project	O
schedule	O
and	O
milestones	O
in	O
consistent	O
and	O
timely	O
manner.	O
"
"	O
"
"	O
Witness	O
and	O
verify	O
testing	O
and	O
commissioning	O
of	O
ELV/LV	O
Systems	O
as	O
per	O
Method	O
Statements	O
in	O
accordance	O
with	O
present	O
regulations,	O
standards	O
and	O
Specifications	O
on	O
Systems	O
such	O
as	O
Access	O
Control	O
system	O
,CCTV	O
system	O
,AV	O
system	O
,	O
,	O
Structural	B-Skills
Cabling	I-Skills
system,	I-Skills
Lighting	B-Skills
Control	I-Skills
system,	I-Skills
BMS,	B-Skills
Fire	I-Skills
Alarm	I-Skills
system,	I-Skills
Central	B-Skills
Battery	I-Skills
system,	I-Skills
PAVA	B-Skills
system,	I-Skills
IPTV	B-Skills
system,	I-Skills
Digital	B-Skills
Signage	I-Skills
system,	I-Skills
SMATV	B-Skills
system,	I-Skills
Aviation	B-Skills
Lights/	I-Skills
Aircraft	I-Skills
Warning	I-Skills
Lights	I-Skills
system,	I-Skills
Intrusion	B-Skills
Detection	I-Skills
system,	I-Skills
Master	B-Skills
Clock	I-Skills
system,	I-Skills
Lighting	B-Skills
system,	I-Skills
Power	B-Skills
Distribution	I-Skills
system,	I-Skills
UPS,	B-Skills
etc.	O
"
"	O
"
"	O
Review	O
test	O
results	O
coordinated	O
with	O
drawings	O
upon	O
completion	O
of	O
testing	O
and	O
commissioning.	O
"
"	O
"
"	O
Carry	O
out	O
Testing	O
and	O
Commissioning	O
/	O
Integration	O
testing	O
activities	O
of	O
ELV/BMS	O
systems.	O
"
"	O
"
"	O
Technical	O
software	O
:	O
AUTOCAD,	B-Skills
"
"	O
"
"	O
Other	O
software	O
:	O
MS	B-Skills
Excel,	I-Skills
MS	B-Skills
Word,	I-Skills
MS	B-Skills
PowerPoint.	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
Masood	O
SiddiquiPage	O
1.0	O
"
"	O
"
"	O
Technical	O
software	O
:	O
AUTOCAD,	B-Skills
"
"	O
"
"	O
Other	O
software	O
:	O
MS	B-Skills
Excel,	I-Skills
MS	B-Skills
Word,	I-Skills
MS	B-Skills
PowerPoint.	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
Masood	O
SiddiquiPage	O
1.0	O
"
"	O
"
"	O
"
"	O
.	.
​TECHNICAL	O
SKILLS	O
​*	O
"
"	O
Programming	O
Language:​	O
Swift	B-Skills
"
"	O
Databases:	O
​Core	B-Skills
Data	I-Skills
"
"	O
IDEs:​	O
Xcode	O
"
"	O
Version	O
Control	O
Systems:	O
​Git,	B-Skills
Trello,	B-Skills
and	O
Bitbucket	B-Skills
"
"	O
​Platform:​	O
macOS	B-Skills
.	O
"
"	O
knowledge	O
and	O
belief.	O
"
"	O
Place	O
:	O
"
"	O
Date	O
"
"	O
"
"	O
:	O
"
"	O
"
"	O
Yours	O
Faithfully,	O
"
"	O
VIJAY	O
K	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
SKILLS	O
"
"	O
RECRUITING	O
"
"	O
"
"	O
TELEPHONE	B-Skills
SKILLS	I-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
CONTRACT	B-Skills
MANAGEMENT	I-Skills
"
"	O
"
"	O
CUSTOMER	B-Skills
RELATIONS	I-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
SKILLS	O
AND	O
"
"	O
EXPERTISE	O
"
"	O
Majestic	B-Skills
Cooking	I-Skills
Class	I-Skills
(Vietnam)	O
"
"	O
With	O
Chef	O
Chung	O
Nghia	O
Phat	O
"
"	O
Front	O
Office	O
Immersion	O
"
"	O
CSB	O
Hotel-International	O
Conference	O
Center	O
"
"	O
Callebaut	O
Chocolate	O
Workshop	O
"
"	O
With	O
Chef	O
Ermo	O
Consista	O
of	O
Actron	O
"
"	O
Avoset	O
Pour	O
N’	O
Whip	O
Cake	O
Decorating	O
Demonstration	O
"
"	O
With	O
Chef	O
Tang	O
Hien	O
Dien	O
"
"	O
La	O
Dolce	O
Vita:	O
Personality	B-Skills
Development	I-Skills
"
"	O
With	O
Toni	O
Abad	O
and	O
Victoria	O
Toda	O
"
"	O
§	O
Proficient	O
in	O
MS	B-Skills
Office	I-Skills
"
"	O
applications	O
"
"	O
§	O
Website	B-Skills
management	I-Skills
"
"	O
(WordPress	B-Skills
&	I-Skills
Umbraco)	I-Skills
"
"	O
§	O
Online	O
engines	O
extranet	O
"
"	O
management	O
"
"	O
§	O
Highly	O
motivated	O
and	O
pro6/7	O
"
"	O
"
"	O
active	O
"
"	O
"
"	O
.	.
SKILLS	O
"
"	O
Programming	B-Skills
"
"	O
Protocols	B-Skills
&	I-Skills
APIs	I-Skills
"
"	O
Databases	O
"
"	O
"
"	O
Python,	B-Skills
R	B-Skills
"
"	O
XML,	B-Skills
JSON,	B-Skills
REST	B-Skills
"
"	O
MySQL,	B-Skills
PostgreSQL	B-Skills
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
Skills	O
"
"	O
"
"	O
Ability	O
to	O
learn	B-Skills
new	I-Skills
tasks	I-Skills
quickly.	I-Skills
"
"	O
"
"	O
Ability	O
to	O
work	O
with	O
all	O
levels	O
of	O
management	O
and	O
personals.	O
"
"	O
"
"	O
Computer	O
skills	O
"
"	O
"
"	O
Microsoft	B-Skills
Windows	I-Skills
"
"	O
"
"	O
AutoCAD	B-Skills
2014.0	I-Skills
"
"	O
"
"	O
Constructware	B-Skills
"
"	O
"
"	O
Primavera	B-Skills
6.0	I-Skills
"
"	O
"
"	O
SAP2000	B-Skills
"
"	O
"
"	O
Microsoft	B-Skills
Office	I-Skills
2010.0	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
IT	O
FORTE	O
"
"	O
"
"	O
"
"	O
"
"	O
Software:	O
MS	B-Skills
Office	I-Skills
(Access,	O
Excel,	O
Words)	O
"
"	O
"
"	O
OS	O
(Worked):	O
Windows,	B-Skills
UNIX,	B-Skills
Dos	B-Skills
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
Key	O
Skills	O
Assessment	O
"
"	O
"
"	O
"
"	O
"
"	O
Project	B-Skills
Leadership/Management:	I-Skills
Successfully	O
manage	O
and	O
complete	O
fast	O
track	O
Complex	O
Projects,	O
Buildings	O
and	O
Heavy	O
Infrastructure.	O
Technically	O
proficient	O
having	O
excellent	O
possession	O
of	O
current	O
construction	O
techniques	O
with	O
the	O
ability	O
to	O
identify	O
potential	O
risks	O
and	O
plan	O
for	O
cost	O
effective	O
visible	O
alternatives.	O
Exhibit	O
exceptional	B-Skills
leadership	I-Skills
and	O
decision	B-Skills
making,	I-Skills
motivation	B-Skills
and	O
tutoring	B-Skills
skills;	I-Skills
reinforce	O
the	O
team	O
spirit	O
to	O
all	O
departments,	O
successfully	O
coordinating	O
the	O
activities	O
of	O
various	O
trades	O
Civil	O
and	O
MEP.	O
"
"	O
"
"	O
"
"	O
"
"	O
Subcontractor	B-Skills
Management	I-Skills
–	O
Procurement:	O
Expert	O
in	O
negotiating	B-Skills
with	I-Skills
subcontractors	I-Skills
and	O
achieve	O
profitable	O
agreements	O
within	O
the	O
budget	O
targets;	O
optimising	O
multiple	O
groups	O
of	O
subcontractors’	O
effectiveness,	O
through	O
progress	O
and	O
quality	O
monitoring	O
of	O
the	O
works	O
to	O
maintain	O
tight	O
schedules	O
with	O
optimum	O
outcome.	O
"
"	O
"
"	O
"
"	O
"
"	O
Commercial-Contract	B-Skills
Management:	I-Skills
Proficient	O
in	O
establishing	O
Contractor’s	O
entitlement	O
through	O
properly	O
identifying	O
and	O
substantiating	O
claim	O
management	O
procedures,	O
ensuring	O
recovery	O
of	O
both	O
time	O
and	O
cost	O
impact.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
Languages	O
Computer	O
skills	O
/Training	O
/courses	O
"
"	O
"
"	O
Arabic:-Native,	B-Skills
English:-Excellent,	B-Skills
Dutch;-Fair	B-Skills
"
"	O
"
"	O
AutoCAD	B-Skills
2014,	I-Skills
Primavera	B-Skills
P#6	I-Skills
(Good),	O
Microsoft	B-Skills
office,	I-Skills
MS	B-Skills
Project,	I-Skills
internet	B-Skills
and	I-Skills
ERP	I-Skills
"
"	O
"
"	O
ISO	O
,QHSE,Green(Leed),First	O
Aid	O
,Firefighting	O
,	O
HVAC,PMP,sewage	O
&water	O
,confined	O
space	O
,…….etc.	O
"
"	O
"
"	O
Education:	O
"
"	O
"
"	O
Bachelor	O
of	O
Science	O
of	O
Mechanical	O
Engineering	O
(BSME)	O
/	O
Alexandria	O
University	O
-	O
PMI	O
Certified	O
#PMP	O
"
"	O
"
"	O
Extensive	O
experience	O
/knowledge	O
in	O
civil	B-Skills
work	I-Skills
execution	I-Skills
,design	I-Skills
preparation	I-Skills
&development	I-Skills
:	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
1.0	O
|	O
3.0	O
"
"	O
"
"	O
"
"	O
.	.
Excellent	O
communication	O
skills	O
(English	B-Skills
&	O
Arabic)	B-Skills
"
"	O
"
"	O
Typing	B-Skills
Speed	I-Skills
of	I-Skills
60.0	I-Skills
WPM	O
"
"	O
"
"	O
Highly	O
dedicated	B-Skills
and	O
willing	B-Skills
to	I-Skills
learn	I-Skills
with	O
strong	O
multimedia	O
skills,	O
goal	O
oriented	O
and	O
high	B-Skills
initiative	I-Skills
skills.	I-Skills
"
"	O
"
"	O
Desirous	B-Skills
about	O
achieving	O
a	O
challenging	O
position	O
that	O
allows	O
meaningful	O
and	O
positive	O
contribution	O
to	O
the	O
development	O
of	O
the	O
company.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
SKILLS	O
"
"	O
ASSETS	B-Skills
RECOVERY	I-Skills
"
"	O
"
"	O
CONTENT	B-Skills
MANAGEMENT	I-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
|	O
Last	O
Used:	O
6.0	O
months	O
or	O
less	O
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
CUSTOMER	B-Skills
RELATIONS	I-Skills
"
"	O
"
"	O
EDITING	B-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
|	O
Last	O
Used:	O
6.0	O
months	O
or	O
less	O
"
"	O
"
"	O
Level:	O
(Intermediate)	O
|	O
Last	O
Used:	O
6.0	O
months	O
or	O
less	O
"
"	O
"
"	O
LISTENING	B-Skills
"
"	O
"
"	O
MANAGEMENT	B-Skills
"
"	O
SKILLS	O
"
"	O
checking	O
on	O
their	O
progress	O
at	O
home.	O
"
"	O
SOFTWARES	O
"
"	O
USED	O
"
"	O
o	O
Cognitive	B-Skills
Ability	I-Skills
&	O
Self-Starter	B-Skills
o	O
Copywriting	B-Skills
&	O
Proofreading	B-Skills
"
"	O
o	O
Planning	B-Skills
and	I-Skills
Organization	I-Skills
o	O
Data	O
Analysis	O
and	O
Reporting	O
"
"	O
ACHIEVEMENTS	O
o	O
Coordination	B-Skills
o	O
Customer	B-Skills
Service	I-Skills
o	O
Accounts	B-Skills
Reconciliation	I-Skills
"
"	O
o	O
Front	O
Office	O
o	O
English	B-Skills
Communication	I-Skills
o	O
Recruitment	B-Skills
&	I-Skills
Retention	I-Skills
"
"	O
o	O
Office	B-Skills
Management	I-Skills
"
"	O
o	O
Microsoft	B-Skills
Office	I-Skills
"
"	O
"
"	O
o	O
Google	B-Skills
Tools	I-Skills
o	O
Mailchimp	B-Skills
"
"	O
o	O
Jobber	B-Skills
o	O
Hootsuite	B-Skills
"
"	O
o	O
Trello	B-Skills
o	O
Schedugram	B-Skills
"
"	O
EDUCATION	O
o	O
Avaza	O
o	O
Percolate	O
"
"	O
"
"	O
Dean's	O
Lister	O
(	O
-)	O
Teknoy	O
Speaks	O
Debate	O
Competition	O
Semi-finalist	O
"
"	O
For	O
students	O
who	O
have	O
a	O
GPA	O
of	O
4.4	O
and	O
above]	O
()	O
"
"	O
Making	O
it	O
to	O
the	O
semi-finals	O
of	O
the	O
interdepartmental	O
"
"	O
Leadership	O
Award	O
()	O
parliamentary	O
debate	O
competition.	O
"
"	O
"
"	O
.	.
"
"	O
.	.
Maintain	O
knowledge	O
of	O
available	O
rental	O
units.	O
"
"	O
Following	O
up	O
on	O
leads	O
through	O
telephone	O
inquiries	O
and	O
guest	O
cards.	O
"
"	O
Preparing	B-Skills
market	I-Skills
reports	I-Skills
for	O
comps	O
within	O
the	O
area	O
and	O
make	O
recommendations.	O
"
"	O
Prepare	B-Skills
weekly	I-Skills
traﬃc/renewal	I-Skills
status	I-Skills
reports.	I-Skills
"
"	O
Assist	O
leasing	O
consultants	O
with:	O
training,	O
motivating,	O
role	O
playing	O
and	O
leasing	O
when	O
needed.	O
"
"	O
August	O
2016.0	O
-	O
December	O
2016.0	O
"
"	O
"
"	O
Executive	B-Skills
Researcher	I-Skills
"
"	O
at	O
Virtuo	O
Search	O
(Morgan	O
Phillips)	O
"
"	O
Location:	O
Philippines	O
"
"	O
Company	O
Industry:	O
Employment	O
Placement	O
Agencies/Recruiting	O
"
"	O
Job	O
Role:	O
Human	O
Resources	O
and	O
Recruitment	O
"
"	O
Conducting	B-Skills
in-depth	I-Skills
searches	I-Skills
to	O
ﬁnd	O
the	O
best	O
and	O
brightest	O
candidates	O
in	O
various	O
job	O
categories	O
"
"	O
Identify,	O
engage,	O
and	O
research	O
qualiﬁed	O
candidates	O
by	O
performing	O
sourcing	O
activities	O
to	O
include,	O
but	O
not	O
limited	O
to:	O
market	O
and	O
"
"	O
Internet	O
research	O
identifying	O
alternate	O
candidate	O
sources,	O
cold	O
calling,	O
executing	O
recruiting	O
calls,	O
referral	O
recruiting	O
and	O
online	O
social	O
"
"	O
networking.	O
"
"	O
Manage	O
multiple	O
complex	O
assignments	O
and	O
priorities	O
while	O
delivering	O
a	O
high	O
level	O
of	O
service.	O
"
"	O
Determine	B-Skills
appropriate	I-Skills
sourcing	I-Skills
techniques	I-Skills
that	O
align	O
to	O
market,	O
industry,	O
skill-set,	O
and	O
region.	O
"
"	O
Evaluate	B-Skills
market	I-Skills
conditions	I-Skills
"
"	O
Qualify	B-Skills
candidates	I-Skills
by	O
conducting	O
resume/proﬁle	O
review	O
and	O
telephone	O
screens	O
to	O
obtain	O
work	O
history,	O
education,	O
training,	O
job	O
"
"	O
skills,	O
and	O
salary	O
requirements.	O
"
"	O
2/5	O
"
"	O
"
"	O
Analyze	B-Skills
client	I-Skills
requirements	I-Skills
against	O
qualiﬁcations	O
of	O
candidates	O
and	O
match	O
the	O
best	O
candidates	O
with	O
client	O
needs	O
"
"	O
Develop	O
a	O
high	O
volume	O
and	O
high	O
quality	O
pipeline	O
of	O
candidates	O
under	O
tight	O
timelines	O
and	O
with	O
a	O
high	O
sense	O
of	O
urgency.	O
"
"	O
Deliver	O
internal	O
and	O
external	O
candidates	O
proﬁles,	O
market	O
research	O
and	O
sourcing	O
strategy	O
"
"	O
Conduct	O
follow-up	O
activities	O
and	O
maintain	O
relationships	O
with	O
candidates	O
for	O
pipeline	O
opportunities.	O
"
"	O
Ensure	O
all	O
data	O
is	O
captured,	O
updated	O
and	O
reported	O
properly	O
"
"	O
Research,	O
implement	O
and	O
maintain	O
leading	O
edge	O
and	O
creative	O
sourcing	O
tools	O
and	O
resources	O
that	O
improve	O
candidate	O
relationship	O
"
"	O
development.	O
"
"	O
Practiced	B-Skills
and	I-Skills
progressive	I-Skills
web	I-Skills
research	I-Skills
techniques	I-Skills
in	O
addition	O
to	O
seasoned	O
phone	O
research	O
skills.	O
"
"	O
Lead	O
Generation	O
through	O
cold	O
calling	O
and	O
researching	O
companies	O
for	O
competitive	O
intelligence	O
gathering	O
"
"	O
Take	O
bits	O
and	O
pieces	O
of	O
information	O
given,	O
experience	O
in	O
prior	O
searches,	O
and	O
knowledge	O
of	O
the	O
business	O
to	O
create	O
and	O
implement	O
"
"	O
and	O
unique	O
sourcing	O
approach.	O
"
"	O
Scan	O
and	O
summarize	O
information	O
quickly	O
to	O
identify	O
key	O
criteria,	O
traits	O
and	O
characteristics	O
that	O
pertain	O
to	O
job	O
or	O
candidate	O
essentials.	O
"
"	O
Ask	B-Skills
the	I-Skills
right	I-Skills
questions	I-Skills
to	O
gather	O
additional	O
information	O
to	O
enhance	O
search	O
eﬀorts.	O
"
"	O
Develop	B-Skills
and	I-Skills
manage	I-Skills
email	I-Skills
campaigns	I-Skills
targeting	O
passive	O
job	O
seekers	O
"
"	O
Qualiﬁed	O
candidates	O
will	O
be	O
entered	O
into	O
our	O
database	O
(CRM)	O
for	O
future	O
retrieval	O
"
"	O
Build	O
and	O
maintain	O
a	O
competitive	O
database,	O
qualifying	O
and	O
extracting	O
information	O
from	O
the	O
CRM.	O
"
"	O
Stay	O
current	O
with	O
recruitment	O
industry	O
news,	O
developments	O
and	O
trends.	O
"
"	O
SKILLS	O
"
"	O
Recruitment	B-Skills
"
"	O
"
"	O
Onboarding	B-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
LANGUAGES	O
"
"	O
English	B-Skills
"
"	O
"
"	O
Tagalog	B-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
Level:	O
(Native)	O
"
"	O
"
"	O
5/5	O
"
"	O
"
"	O
"
"	O
.	.
PERSONAL	O
SKILLS	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Extensive	O
knowledge	O
of	O
Primavera	B-Skills
Progress	I-Skills
Reporter.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Project	B-Skills
Planning	I-Skills
&	I-Skills
Scheduling	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
of	O
Resource	B-Skills
Planning	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
Estimating	I-Skills
&	I-Skills
Cost	I-Skills
Analysis	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
planning	I-Skills
&	I-Skills
Cost	I-Skills
Controlling	I-Skills
with	I-Skills
E	I-Skills
V	I-Skills
technique	I-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
of	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Skilled	O
in	O
Oral	B-Skills
and	I-Skills
Written	I-Skills
Communication	I-Skills
with	O
relating	O
well	O
to	O
people	O
from	O
a	O
variety	O
of	O
cultures.	O
"
"	O
"
"	O
"
"	O
"
"	O
Language	O
SKILLS	O
"
"	O
"
"	O
ARABIC	B-Skills
(MOTHER	O
TOUNGE)	O
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Project	B-Skills
Planning	I-Skills
&	I-Skills
Scheduling	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
of	O
Resource	B-Skills
Planning	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
Estimating	I-Skills
&	I-Skills
Cost	I-Skills
Analysis	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
planning	I-Skills
&	I-Skills
Cost	I-Skills
Controlling	I-Skills
with	I-Skills
E	I-Skills
V	I-Skills
technique	I-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
of	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Skilled	O
in	O
Oral	B-Skills
and	I-Skills
Written	I-Skills
Communication	I-Skills
with	O
relating	O
well	O
to	O
people	O
from	O
a	O
variety	O
of	O
cultures.	O
"
"	O
"
"	O
"
"	O
"
"	O
Language	O
SKILLS	O
"
"	O
"
"	O
ARABIC	B-Skills
(MOTHER	O
TOUNGE)	O
"
"	O
"
"	O
ENGLISH	B-Skills
(Proficient	O
user	O
“understanding	O
,	O
speaking	O
and	O
writing”	O
"
"	O
"
"	O
Extensive	O
knowledge	O
of	O
Resource	B-Skills
Planning	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
Estimating	I-Skills
&	I-Skills
Cost	I-Skills
Analysis	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
planning	I-Skills
&	I-Skills
Cost	I-Skills
Controlling	I-Skills
with	I-Skills
E	I-Skills
V	I-Skills
technique	I-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
of	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Skilled	O
in	O
Oral	B-Skills
and	I-Skills
Written	I-Skills
Communication	I-Skills
with	O
relating	O
well	O
to	O
people	O
from	O
a	O
variety	O
of	O
cultures.	O
"
"	O
"
"	O
"
"	O
"
"	O
Language	O
SKILLS	O
"
"	O
"
"	O
ARABIC	B-Skills
(MOTHER	O
TOUNGE)	O
"
"	O
"
"	O
ENGLISH	B-Skills
(Proficient	O
user	O
“understanding	O
,	O
speaking	O
and	O
writing”	O
"
"	O
"
"	O
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
Estimating	I-Skills
&	I-Skills
Cost	I-Skills
Analysis	I-Skills
Techniques.	I-Skills
"
"	O
"
"	O
Extensive	O
knowledge	O
for	O
Cost	B-Skills
planning	I-Skills
&	I-Skills
Cost	I-Skills
Controlling	I-Skills
with	I-Skills
E	I-Skills
V	I-Skills
technique	I-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
of	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Skilled	O
in	O
Oral	B-Skills
and	I-Skills
Written	I-Skills
Communication	I-Skills
with	O
relating	O
well	O
to	O
people	O
from	O
a	O
variety	O
of	O
cultures.	O
"
"	O
"
"	O
"
"	O
"
"	O
Language	O
SKILLS	O
"
"	O
"
"	O
ARABIC	B-Skills
(MOTHER	O
TOUNGE)	O
"
"	O
"
"	O
ENGLISH	B-Skills
(Proficient	O
user	O
“understanding	O
,	O
speaking	O
and	O
writing”	O
"
"	O
"
"	O
"
"	O
"
"	O
Communication	B-Skills
skills	I-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
of	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Skilled	O
in	O
Oral	B-Skills
and	I-Skills
Written	I-Skills
Communication	I-Skills
with	O
relating	O
well	O
to	O
people	O
from	O
a	O
variety	O
of	O
cultures.	O
"
"	O
"
"	O
"
"	O
"
"	O
Language	O
SKILLS	O
"
"	O
"
"	O
ARABIC	B-Skills
(MOTHER	O
TOUNGE)	O
"
"	O
"
"	O
ENGLISH	B-Skills
(Proficient	O
user	O
“understanding	O
,	O
speaking	O
and	O
writing”	O
"
"	O
"
"	O
"
"	O
"
"	O
Communication	B-Skills
skills	I-Skills
"
"	O
"
"	O
I	O
have	O
efficient	O
communication	B-Skills
skill	I-Skills
to	O
present	O
my	O
points	O
precisely	O
to	O
listeners.as	O
project	O
control	O
and	O
planning	O
manager	O
"
"	O
"
"	O
Organizational	B-Skills
/	I-Skills
managerial	I-Skills
skills	I-Skills
"
"	O
"
"	O
Language	O
SKILLS	O
"
"	O
"
"	O
ARABIC	B-Skills
(MOTHER	O
TOUNGE)	O
"
"	O
"
"	O
ENGLISH	B-Skills
(Proficient	O
user	O
“understanding	O
,	O
speaking	O
and	O
writing”	O
"
"	O
"
"	O
"
"	O
"
"	O
Communication	O
skills	O
"
"	O
"
"	O
I	O
have	O
efficient	O
communication	B-Skills
skill	I-Skills
to	O
present	O
my	O
points	O
precisely	O
to	O
listeners.as	O
project	O
control	O
and	O
planning	O
manager	O
"
"	O
"
"	O
Organizational	O
/	O
managerial	O
skills	O
"
"	O
"
"	O
I	O
can	O
handle	O
high	O
pressure	O
environments	O
with	O
ease	O
and	O
open	O
mind	O
and	O
also	O
a	O
good	O
team	O
player	O
and	O
I’m	O
able	O
to	O
manage	O
any	O
number	O
of	O
employees.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Communication	O
skills	O
"
"	O
"
"	O
I	O
have	O
efficient	O
communication	B-Skills
skill	I-Skills
to	O
present	O
my	O
points	O
precisely	O
to	O
listeners.as	O
project	O
control	O
and	O
planning	O
manager	O
"
"	O
"
"	O
Organizational	B-Skills
/	I-Skills
managerial	I-Skills
skills	I-Skills
"
"	O
"
"	O
I	O
can	O
handle	O
high	O
pressure	O
environments	O
with	O
ease	O
and	O
open	O
mind	O
and	O
also	O
a	O
good	O
team	O
player	O
and	O
I’m	O
able	O
to	O
manage	O
any	O
number	O
of	O
employees.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Computer	O
skills	O
"
"	O
"
"	O
"
"	O
"
"	O
Excellent	O
command	O
of	O
Microsoft	B-Skills
Office™	I-Skills
tools	I-Skills
"
"	O
"
"	O
Excellent	O
command	O
of	O
Internet	B-Skills
Application	I-Skills
"
"	O
"
"	O
Computer	O
skills	O
"
"	O
"
"	O
"
"	O
"
"	O
Excellent	O
command	O
of	O
Microsoft	B-Skills
Office™	I-Skills
tools	I-Skills
"
"	O
"
"	O
Excellent	O
command	O
of	O
Internet	B-Skills
Application	I-Skills
"
"	O
"
"	O
V.	O
good	O
command	O
of	O
Photoshop	B-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
for	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Primavera	B-Skills
3,	I-Skills
5.0	I-Skills
,	I-Skills
6.0	I-Skills
R	I-Skills
7.0	I-Skills
,	I-Skills
6.0	I-Skills
R	I-Skills
8.2,	I-Skills
8.3	I-Skills
"
"	O
"
"	O
Microsoft	B-Skills
project	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
Driving	B-Skills
license	I-Skills
"
"	O
"
"	O
Good	O
working	O
knowledge	O
for	O
AutoCAD.	B-Skills
"
"	O
"
"	O
Primavera	B-Skills
3,	I-Skills
5.0	I-Skills
,	I-Skills
6.0	I-Skills
R	I-Skills
7.0	I-Skills
,	I-Skills
6.0	I-Skills
R	I-Skills
8.2,	I-Skills
8.3	I-Skills
"
"	O
"
"	O
Microsoft	B-Skills
project	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
Driving	B-Skills
license	I-Skills
"
"	O
"
"	O
Egyptian	B-Skills
driving	I-Skills
license	I-Skills
(B)	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Good	O
working	O
knowledge	O
for	O
