Word	Tag
and	O
checking	O
on	O
their	O
progress	O
at	O
"
"	O
home	O
"
"	O
May	O
2016.0	B-Years of Experience
-	I-Years of Experience
October	I-Years of Experience
2016.0	I-Years of Experience
"
"	O
Assistant	B-Designation
Instructor	I-Designation
to	I-Designation
children	I-Designation
with	I-Designation
special	I-Designation
needs	I-Designation
"
"	O
at	O
Independent	B-Companies worked at
Living	I-Companies worked at
Learning	I-Companies worked at
Centre	I-Companies worked at
"
"	O
2020-03-07	O
"
"	O
Location:	O
Philippines	B-Location
"
"	O
o	O
Organizing	O
the	O
classroom	O
and	O
preparing	O
it	O
for	O
class	O
and	O
reinforcing	O
the	O
instructions	O
taught	O
in	O
the	O
classroom	O
to	O
the	O
students.	O
"
"	O
o	O
Assisting	O
in	O
everyday	O
activities	O
of	O
the	O
students	O
as	O
well	O
as	O
teaching	O
them	O
one-on-one	O
about	O
their	O
lessons	O
or	O
life	O
skills.	O
"
"	O
o	O
Planning	O
and	O
creating	O
lessons	O
and	O
presentations	O
for	O
the	O
students	O
and	O
working	O
with	O
the	O
parents	O
on	O
its	O
reinforcement.	O
"
"	O
o	O
Supervising	O
the	O
students	O
outside	O
of	O
the	O
classroom	O
on	O
the	O
playground,	O
during	O
bathroom	O
and	O
lunch	O
breaks,	O
and	O
on	O
�ï�¬�eld	O
trips.	O
"
"	O
o	O
Teaching	O
relaxation	O
skills,	O
functional	O
living	O
skills,	O
good	O
hygiene	O
habits,	O
and	O
developed	O
routines.	O
"
"	O
o	O
Monitored	O
behavior	O
of	O
children	O
to	O
ensure	O
their	O
safety	O
and	O
helping	O
correct	O
behavior	O
or	O
calm	O
down	O
tantrums.	O
"
"	O
o	O
Communicating	O
progress	O
or	O
observations	O
on	O
the	O
child�â��s	O
behavior	O
to	O
the	O
parents	O
or	O
guardians	O
and	O
checking	O
on	O
their	O
progress	O
at	O
"
"	O
home.	O
"
"	O
Experienced	O
account	O
coordinator,	O
office	O
manager,	O
human	O
resource	O
admin,	O
payroll	O
"
"	O
officer,	O
content	O
creator,	O
and	O
social	O
media	O
"
"	O
executive,	O
with	O
a	O
demonstrated	O
history	O
of	O
working	O
in	O
marketing	O
and	O
advertising,	O
"
"	O
insurance,	O
and	O
academic	O
fields.	O
"
"	O
Al	O
Barsha	O
1,	O
Dubai,	O
UAE	O
"
"	O
EXPERIENCE	O
Innovatus	B-Companies worked at
Communications	I-Companies worked at
-	O
Account	B-Designation
Coordinator	I-Designation
and	I-Designation
Content	I-Designation
Creator/	I-Designation
Present	I-Designation
Account	I-Designation
Coordinator:	I-Designation
"
"	O
Dubai,	B-Location
UAE	I-Location
o	O
Being	O
the	O
point	O
of	O
contact	O
for	O
the	O
agency�â��s	O
clients	O
"
"	O
o	O
Organize,	O
facilitate,	O
and	O
participate	O
in	O
meetings	O
with	O
clients	O
for	O
information	O
and	O
"
"	O
feedback	O
gathering	O
"
"	O
o	O
Preparing	O
proposals	O
and	O
pitching	O
to	O
potential	O
clients.	O
"
"	O
o	O
Generating	O
and	O
presenting	O
reports,	O
project	O
updates,	O
and	O
future	O
project	O
perspective	O
"
"	O
to	O
the	O
clients.	O
"
"	O
o	O
Identifies,	O
escalates,	O
and	O
resolves	O
issues	O
in	O
a	O
quick	O
and	O
tactful	O
manner	O
on	O
all	O
"
"	O
social	O
media	O
channels	O
"
"	O
o	O
Performing	O
market	O
research,	O
benchmarking	O
and	O
highlighting	O
best	O
practices.	O
"
"	O
o	O
Managing	O
the	O
publishing	O
schedules,	O
content	O
calendars,	O
and	O
correspondence.	O
"
"	O
Content	O
Creator:	O
"
"	O
o	O
Proofreading	O
articles	O
as	O
well	O
as	O
editing	O
content	O
and	O
copywriting.	O
"
"	O
o	O
Creating	O
and	O
planning	O
the	O
content	O
calendar	O
and	O
monthly	O
strategies./	O
-/	O
Dust	O
Be	O
"
"	O
Gone	O
Cleaning	O
Services	O
(Temporary)	O
-	O
Front	O
Office	O
Manager	O
and	O
HR	O
Officer	O
"
"	O
Dubai,	O
UAE	O
"
"	O
Front	O
Office	O
Manager:	O
"
"	O
2020-05-07	O
"
"	O
o	O
Greeting	O
guests	O
and	O
providing	O
prompt,	O
efficient,	O
and	O
courteous	O
service	O
while	O
"
"	O
maintaining	O
a	O
"
"	O
"
"	O
.	.
Experience:	O
"
"	O
"
"	O
United	O
Arab	O
Emirates	O
"
"	O
Bachelor's	O
degree,	O
Nursing	O
"
"	O
10.0	O
Years,	O
4.0	O
Months	O
"
"	O
Career	O
Level:	O
Mid	O
Career	O
"
"	O
Target	O
Job	O
Location:	O
Sharjah,	O
UAE;	O
Dubai,	O
UAE	O
"
"	O
Employment	O
Type:	O
Temporary	O
Employee	O
"
"	O
Target	O
Monthly	O
Salary:	O
AED	O
7000.0	O
(�â��	O
USD	O
1,905)	O
"
"	O
Notice	O
Period:	O
Immediately	O
"
"	O
EXPERIENCE	O
-10.0	O
YEARS,	O
5.0	O
MONTHS)	O
"
"	O
September	B-Years of Experience
2017.0	I-Years of Experience
-	I-Years of Experience
Present	I-Years of Experience
"
"	O
Human	B-Designation
Resources	I-Designation
Consultant	I-Designation
(HR	I-Designation
Consultant)	I-Designation
"
"	O
at	O
Tanfeeth	B-Companies worked at
(Emirates	I-Companies worked at
NBD)	I-Companies worked at
"
"	O
Location:	O
United	B-Location
Arab	I-Location
Emirates	I-Location
"
"	O
Company	O
Industry:	O
Banking	O
"
"	O
Job	O
Role:	O
Human	O
Resources	O
and	O
Recruitment	O
"
"	O
-As	O
HR	O
Onboarding	O
Specialist	O
I	O
am	O
responsible	O
in	O
communicating	O
company	O
and	O
position	O
details	O
to	O
new	O
hires	O
before	O
their	O
start	O
"
"	O
date,	O
gathering	O
necessary	O
paperwork	O
and	O
scheduling	O
�ï�¬�rst	O
days.	O
"
"	O
-Application	O
of	O
employment	O
visa	O
"
"	O
-Salary	O
account	O
application	O
"
"	O
-Entering	O
employee	O
information	O
into	O
HRIS	O
and	O
ensuring	O
employees	O
are	O
in	O
compliance	O
with	O
all	O
laws	O
and	O
regulations	O
"
"	O
-Craft	O
and	O
send	O
emails	O
with	O
information	O
about	O
the	O
company	O
and	O
position,	O
including	O
work	O
schedules,	O
dress	O
codes	O
and	O
regulations.	O
"
"	O
-Gather	O
and	O
process	O
paperwork,	O
like	O
contracts	O
and	O
non-disclosure	O
agreements	O
"
"	O
-Coordination	O
with	O
new	O
sta�ï�¬�	O
from	O
hiring	O
until	O
date	O
of	O
joining	O
"
"	O
-Medical	O
insurance	O
application	O
"
"	O
-Working	O
closely	O
with	O
recruitment	O
and	O
immigration	O
team	O
"
"	O
-Daily	O
/	O
Weekly	O
reports	O
"
"	O
December	B-Years of Experience
2016.0	I-Years of Experience
-	I-Years of Experience
June	I-Years of Experience
2017.0	I-Years of Experience
"
"	O
Assistant	B-Designation
Property	I-Designation
Manager	I-Designation
"
"	O
at	O
Triview	B-Companies worked at
(Emapta	I-Companies worked at
Versatile	I-Companies worked at
Inc)	I-Companies worked at
"
"	O
Location:	O
Philippines	B-Location
"
"	O
Company	O
Industry:	O
Real	O
Estate	O
"
"	O
Job	O
Role:	O
Management	O
"
"	O
Assist	O
the	O
manager	O
with:	O
"
"	O
-Maintaining	O
occupancy	O
and	O
delinquency	O
rates.	O
"
"	O
-Ensure	O
the	O
property	O
provides	O
an	O
exceptional	O
living	O
environment	O
for	O
the	O
residents.	O
"
"	O
-Complete	O
all	O
lease	O
applications,	O
assists	O
in	O
rental	O
collection,	O
servicing	O
of	O
appropriate	O
notices	O
regarding	O
rent	O
increases,	O
delinquent	O
"
"	O
rents,	O
and	O
other	O
lease	O
infractions.	O
"
"	O
-Maintain	O
tra�ï�¬�c	O
reports	O
and	O
following	O
up	O
on	O
all	O
prospects.	O
"
"	O
-Maintains	O
and	O
enforce	O
guidelines	O
"
"	O
-Update	O
reports	O
for	O
manager	O
as	O
required.	O
�â��-Supervise	O
leasing	O
and	O
maintenance	O
sta�ï�¬�	O
in	O
the	O
absence	O
of	O
property	O
manager.	O
"
"	O
Leasing:	O
"
"	O
Work	O
to	O
reduce	O
turnaround	O
time	O
between	O
postings	O
to	O
on-boarding	O
"
"	O
Submits	O
and	O
reviews	O
background	O
checks	O
including	O
driver�â��s	O
license	O
checks	O
(if	O
applicable)	O
"
"	O
Administer	O
drug	O
screens,	O
communicate	O
with	O
o�ï�¬�-site	O
screening	O
facility	O
and	O
review	O
results	O
(If	O
applicable)	O
"
"	O
Serve	O
as	O
initial	O
point	O
of	O
contact	O
for	O
new	O
team	O
members	O
"
"	O
Data	O
entry	O
of	O
team	O
members	O
and	O
their	O
information	O
"
"	O
File	O
maintenance	O
and	O
�ï�¬�ling	O
"
"	O
Follow	O
necessary	O
�ï�¬�ow	O
chart	O
attached	O
with	O
this	O
document	O
"
"	O
Manage	O
client	O
and	O
sta�ï�¬�	O
for	O
1.0	O
month	O
"
"	O
Communicate	O
directly	O
with	O
clients	O
in	O
a	O
professional	O
manner	O
"
"	O
Promote	O
growth	O
to	O
Clients,	O
both	O
existing	O
and	O
new,	O
by	O
being	O
an	O
Ambassador	O
of	O
ZigZag	O
O�ï�¬�shoring	O
"
"	O
Coach	O
and	O
train	O
sta�ï�¬�	O
for	O
their	O
�ï�¬�rst	O
month	O
"
"	O
Meeting	O
deadlines	O
through	O
the	O
task	O
management	O
system	O
using	O
the	O
�â��Can	O
do�â��	O
approach.	O
"
"	O
Complete	O
all	O
necessary	O
reports	O
"
"	O
Track	O
attendance	O
for	O
the	O
�ï�¬�rst	O
month	O
"
"	O
February	B-Years of Experience
2011.0	I-Years of Experience
-	I-Years of Experience
May	I-Years of Experience
2015.0	I-Years of Experience
"
"	O
Human	B-Designation
Resources	I-Designation
Specialist	I-Designation
(HR	I-Designation
Specialist)	I-Designation
"
"	O
at	O
Acquire	B-Companies worked at
Asia	I-Companies worked at
Paci�ï�¬�c	I-Companies worked at
"
"	I-Companies worked at
Company	I-Companies worked at
Industry:	I-Companies worked at
Business	I-Companies worked at
Support	I-Companies worked at
"
"	O
End	O
to	O
end	O
recruitment	O
"
"	O
Sourcing	O
of	O
candidates	O
"
"	O
Ensure	O
e�ï�¬�ective,	O
e�ï�¬�cient	O
and	O
consistent	O
implementation	O
of	O
client	O
and	O
processes	O
and	O
policies.	O
"
"	O
Promote	O
and	O
develop	O
continuous	O
improvement	O
and	O
value-creation	O
initiatives	O
bene�ï�¬�ting	O
the	O
business	O
and	O
employees	O
"
"	O
Conduct	O
in-depth	O
interview	O
(initial	O
interview	O
/	O
�ï�¬�nal	O
interview)	O
"
"	O
Evaluates	O
and	O
examines	O
the	O
skills	O
and	O
competencies	O
of	O
candidate	O
"
"	O
Pro�ï�¬�les	O
candidates	O
based	O
on	O
speci�ï�¬�ed	O
competencies	O
and	O
quali�ï�¬�cations	O
"
"	O
Participates	O
in	O
calibration	O
meetings	O
and	O
communicates	O
the	O
needs/demands	O
of	O
hiring	O
accounts	O
"
"	O
Facilitates	O
and	O
discusses	O
job	O
o�ï�¬�ers	O
"
"	O
Prepare	O
daily	O
and	O
weekly	O
reports	O
based	O
on	O
function	O
and	O
need	O
"
"	O
Performs	O
other	O
tasks	O
that	O
superiors	O
may	O
assign	O
(e.g.	O
call-outs,	O
invites,	O
attending	O
orientations	O
and	O
job	O
fairs,	O
etc.)	O
"
"	O
Facilitate	O
Pre-employment	O
Orientation	O
"
"	O
Collections	O
of	O
requirements	O
"
"	O
Responsible	O
for	O
creation	O
of	O
employee	O
number	O
for	O
new	O
hire.	O
"
"	O
Conducts	O
exit	O
interview	O
"
"	O
"
"	O
.	.
Experience:	O
"
"	O
"
"	O
Al	O
Ain,	O
United	O
Arab	O
Emirates	O
"
"	O
Bachelor's	O
degree,	O
Information	O
"
"	O
Technolo	O
"
"	O
4.0	O
Years,	O
5.0	O
Months	O
"
"	O
Career	O
Level:	O
Management	O
"
"	O
Target	O
Job	O
Location:	O
UAE	O
"
"	O
Career	O
Objective:	O
To	O
pursue	O
a	O
an	O
HR/administrative	O
position	O
where	O
I	O
would	O
be	O
able	O
to	O
convey	O
the	O
knowledge	O
I	O
gained	O
"
"	O
through	O
my	O
professional	O
experience	O
and	O
education,	O
with	O
the	O
ambition	O
to	O
make	O
a	O
contribution	O
to	O
company�â��s	O
productivity	O
"
"	O
through	O
service	O
to	O
people,	O
management	O
of	O
people,	O
and	O
improving	O
company�â��s	O
systems	O
and	O
procedures.	O
"
"	O
Employment	O
Type:	O
Full	O
Time	O
Employee	O
"
"	O
Target	O
Monthly	O
Salary:	O
AED	O
4000.0	O
(�â��	O
USD	O
1,089)	O
"
"	O
Notice	O
Period:	O
Immediately	O
"
"	O
EXPERIENCE	O
-4.0	O
YEARS,	O
5.0	O
MONTHS)	O
"
"	O
August	O
2017.0	B-Years of Experience
-	I-Years of Experience
March	I-Years of Experience
2019.0	I-Years of Experience
"
"	O
HR	B-Designation
Supervisor	I-Designation
"
"	O
at	O
An�ï�¬�o	B-Companies worked at
Management	I-Companies worked at
and	I-Companies worked at
Investment	I-Companies worked at
Corporation	I-Companies worked at
"
"	O
Location:	O
Philippines	B-Location
"
"	O
Company	O
Industry:	O
Management	O
"
"	O
Job	O
Role:	O
Human	O
Resources	O
and	O
Recruitment	O
"
"	O
Oversees	O
the	O
overall	O
recruitment	O
and	O
selection	O
process;	O
in-charge	O
of	O
the	O
employees	O
records	O
and	O
�ï�¬�les	O
"
"	O
November	B-Years of Experience
2014.0	I-Years of Experience
-	I-Years of Experience
August	I-Years of Experience
2017.0	I-Years of Experience
"
"	O
Bene�ï�¬�ts	B-Designation
In-charge	I-Designation
"
"	O
In-charge	O
of	O
the	O
Employees�â��	O
Bene�ï�¬�ts	O
"
"	O
CAREER	O
OBJECTIVE	O
"
"	O
�â��¢To	O
pursue	O
a	O
an	O
HR/administrative	O
position	O
where	O
I	O
would	O
be	O
able	O
to	O
convey	O
the	O
"
"	O
knowledge	O
I	O
gained	O
through	O
my	O
professional	O
experience	O
and	O
education,	O
with	O
the	O
"
"	O
ambition	O
to	O
make	O
a	O
contribution	O
to	O
company�â��s	O
productivity	O
through	O
service	O
to	O
people,	O
"
"	O
management	O
of	O
people,	O
and	O
improving	O
company�â��s	O
systems	O
and	O
procedures.	O
"
"	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
Company	O
:	O
Anflo	B-Companies worked at
Management	I-Companies worked at
and	I-Companies worked at
Investment	I-Companies worked at
Corporation	I-Companies worked at
"
"	O
Department	O
:	O
Human	B-Designation
Resource	I-Designation
Management	I-Designation
and	I-Designation
Development	I-Designation
"
"	O
Position	O
:	O
HR	B-Designation
Supervisor	I-Designation
-	I-Designation
Recruitment,	I-Designation
Separation,	I-Designation
&	I-Designation
Records	I-Designation
Management	I-Designation
Section	I-Designation
"
"	O
August	O
2017.0	O
-	O
present	O
"
"	O
Superior	O
:	O
Jheanne	O
Lee	O
S.	O
Juyo	O
"
"	O
HRMD	O
Manager	O
"
"	O
"
"	O
.	.
EXPERIENCE	O
"
"	O
"
"	O
MUBLE	B-Companies worked at
SOLUTIONS	I-Companies worked at
"
"	O
KOCHIN	B-Location
"
"	O
I	O
love	O
everything	O
that	O
has	O
to	O
do	O
with	O
Web	O
"
"	O
design	O
&	O
development,	O
Graphic	O
design,	O
and	O
I	O
"
"	O
feel	O
a	O
True	O
devotion	O
for	O
typography.	O
I	O
have	O
5.6	O
"
"	O
years	O
of	O
experience	O
working	O
as	O
a	O
Web	B-Designation
Designer	I-Designation
"
"	O
and	O
working	O
on	O
a	O
freelancer,	O
but	O
and	O
I�Ã�¢�â��¬�â��¢m	O
ready	O
"
"	O
for	O
visiting	O
other	O
place	O
&	O
work	O
for	O
any	O
design	O
"
"	O
Companys!	O
I	O
love	O
working	O
with	O
people,	O
"
"	O
especially	O
if	O
they	O
have	O
the	O
same	O
Trend	O
I	O
have	O
"
"	O
for	O
what	O
they	O
do.	O
"
"	O
RECENT	O
WORK	O
"
"	O
Communication	O
"
"	O
Case	O
Solving	O
"
"	O
Adobe	O
Suite	O
"
"	O
pravasikerala.org	O
"
"	O
www.indianear.com	O
"
"	O
smartwcm.com	O
"
"	O
implweb.com	O
"
"	O
catholicbrain.com	O
"
"	O
NOTE:	O
Due	O
to	O
some	O
circumstances,	O
I	O
can't	O
share	O
my	O
current	O
company	O
project	O
details	O
"
"	O
Music	O
"
"	O
"
"	O
"
"	O
.	.
ACADEMIC	O
QUALIFICATION	O
"
"	O
�ï��·	O
"
"	O
"
"	O
MBA	O
-	O
Masters	O
Business	O
Administration	O
in	O
Project	O
Management.	O
Arab	O
Academy	O
for	O
Science,	O
Technology	O
"
"	O
and	O
Maritime	O
Transport	O
(AAST).	O
February	O
2009.0	O
to	O
December	O
2011.0	O
"
"	O
Bachelor	O
Degree	O
of	O
Construction	O
Building	O
Management.	O
Arab	O
Academy	O
for	O
Science,	O
Technology	O
and	O
"
"	O
Maritime	O
Transport.	O
2002.0	O
to	O
2007.0	O
"
"	O
�ï��¶	O
"
"	O
:	O
18.0	O
Radwan	O
Elshafaay	O
Street,	O
Oliya	O
Region,	O
Riyadh,	O
Saudi	O
Arabia.	O
"
"	O
44.0	O
Mansheat	O
El	O
Tahrir	O
Street,	O
Heliopolis,	O
Cairo,	O
Egypt	O
"
"	O
Graduation	O
Project:	O
Construction	O
Management	O
(Giza	O
Tunnel).	O
"
"	O
Degree	O
"
"	O
:	O
"
"	O
Excellent	O
with	O
Honors	O
"
"	O
GPA	O
"
"	O
3.54	O
"
"	O
Rank	O
"
"	O
Second	O
"
"	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
�ï��¶	O
February	B-Years of Experience
2014.0	I-Years of Experience
to-date:	I-Years of Experience
"
"	O
AAW	B-Companies worked at
Consulting	I-Companies worked at
Engineers	I-Companies worked at
Ryiadh	I-Companies worked at
-	O
KSA�â��	B-Location
Senior	B-Designation
Planning	I-Designation
Engineer.	I-Designation
"
"	O
Responsibilities	O
and	O
duties	O
comprising	O
the	O
following:	O
"
"	O
Preparing	O
tender	O
schedule,	O
Master	O
construction	O
schedule	O
and	O
Procurement	O
schedule.	O
"
"	O
Submit	O
Monthly	O
schedule	O
monitoring	O
and	O
updating.	O
"
"	O
Preparing	O
monthly	O
progress	O
report	O
for	O
top	O
management.	O
"
"	O
Preparing	O
cash	O
flow	O
projections,	O
submittals	O
of	O
schedule	O
of	O
rates	O
(payroll	O
&	O
equipment)	O
or	O
project	O
"
"	O
variations	O
and	O
modifications.	O
"
"	O
Preparing	O
monthly	O
project	O
control	O
report	O
including	O
(narrative,	O
progress	O
bars,	O
construction	O
and	O
"
"	O
subcontractor�â��s	O
performance	O
measurement	O
reports	O
�â��S-curves	O
charts,	O
Performance	O
Matrix,	O
etc.�â��.	O
"
"	O
Identifying/	O
maintaining	O
&	O
monitoring	O
the	O
project	O
critical	O
path	O
Vs	O
target,	O
problem	O
area,	O
trouble	O
"
"	O
shooting.	O
"
"	O
Recording	O
and	O
reporting	O
all	O
the	O
scenario	O
of	O
the	O
potential	O
exposures/claims/works	O
"
"	O
suspended/modifications	O
&	O
additional	O
works.	O
"
"	O
Preparing	O
BI-weekly	O
look-ahead	O
schedule	O
�â��task	O
level�â��,	O
Claims	O
analysis	O
regarding	O
Time	O
impact.	O
"
"	O
Tracking	O
of	O
resources	O
and	O
allocation	O
of	O
man-hours	O
against	O
histograms	O
and	O
planned	O
progress	O
curve.	O
"
"	O
Review	O
&	O
consent	O
Contractor's	O
schedules.	O
"
"	O
Monetary	O
for	O
contractor's	O
progress	O
of	O
works	O
&	O
maintenance	O
for	O
the	O
project	O
target.	O
"
"	O
Maintaining,	O
ensuring,	O
following-up,	O
and	O
fulfilling	O
contract	O
milestones	O
project	O
start-up/close-out,	O
"
"	O
early	O
notifications,	O
submittals,	O
and	O
regulatory	O
requirements	O
by	O
jurisdictional	O
authorities	O
and	O
"
"	O
agencies.	O
"
"	O
-	O
Ryiadh:	O
"
"	O
-	O
Fourth	O
stage	O
�â��	O
Directors	O
and	O
Head	O
Quarters	O
of	O
Security	O
Sectors	O
King	O
Abd-elaziz	O
Projects	O
(KAP4).	O
"
"	O
-	O
Fifth	O
stage	O
�â��	O
Directors	O
and	O
Head	O
Quarters	O
of	O
Security	O
Sectors	O
King	O
Abd-elaziz	O
Projects	O
(KAP5).	O
"
"	O
�ï��¶	O
October	B-Years of Experience
2012.0	I-Years of Experience
to-January	I-Years of Experience
2014:	I-Years of Experience
"
"	O
Ehaf	B-Companies worked at
Consulting	I-Companies worked at
Engineers	I-Companies worked at
�â��	O
Senior	B-Designation
Planning	I-Designation
Engineer.	I-Designation
"
"	O
Planning	O
and	O
formulation	O
of	O
design	O
alternatives	O
and	O
solutions	O
for	O
major	O
construction	O
projects;	O
provides	O
"
"	O
conceptual	O
estimates,	O
feasibility	O
studies,	O
and	O
cost	O
estimates.	O
"
"	O
Direct	O
work	O
sequencing	O
to	O
expedite	O
project	O
delivery	O
and	O
to	O
minimize	O
disruption	O
of	O
ongoing	O
institutional	O
"
"	O
operations.	O
"
"	O
Researches	O
and	O
prepares	O
various	O
reports	O
pertaining	O
to	O
operations,	O
equipment,	O
policies,	O
procedures,	O
and/or	O
"
"	O
other	O
issues,	O
as	O
appropriate.	O
"
"	O
Monthly	O
schedule	O
monitoring	O
and	O
updating,	O
Preparing	O
monthly	O
progress	O
report	O
for	O
top	O
management.	O
"
"	O
subcontractor�â��s	O
performance	O
measurement	O
reports	O
�â��S-curves	O
charts,	O
Performance	O
Matrix.	O
"
"	O
Issuing	O
monthly	O
financial	O
report	O
includes	O
(Financial	O
Statement,	O
Cash	O
flow,	O
Rolling	O
Forecast,	O
Billing/Collection	O
"
"	O
Status,	O
Headcount,	O
and	O
Foreign	O
Currency	O
Exposure	O
Report),	O
Preparing	O
BI-weekly	O
look-ahead	O
schedule	O
"
"	O
�â��task	O
level�â��.	O
"
"	O
�ï��¶	O
August	B-Years of Experience
2009.0	I-Years of Experience
to	I-Years of Experience
September	I-Years of Experience
2012:	I-Years of Experience
"
"	O
Misr	B-Companies worked at
Sons	I-Companies worked at
Development	I-Companies worked at
-	I-Companies worked at
Hassan	I-Companies worked at
Allam	I-Companies worked at
Sons,	I-Companies worked at
Cairo,	I-Companies worked at
Egypt	B-Location
Planning	B-Designation
Engineer.	I-Designation
"
"	O
Preparing	O
Tenders	O
time	O
schedule.	O
"
"	O
Preparing	O
Construction	O
time	O
Schedules	O
including	O
the	O
following:	O
"
"	O
-	O
Preparing	O
project	O
work	O
breakdown	O
structure.	O
"
"	O
-	O
Project	O
activities	O
inserting	O
and	O
coding.	O
"
"	O
-	O
Calculation	O
of	O
activities	O
construction	O
duration.	O
"
"	O
-	O
Calculation	O
of	O
activities	O
resources	O
(manpower,	O
equipment	O
and	O
material).	O
"
"	O
-	O
Assigning	O
of	O
activities	O
resources	O
and	O
preparing	O
of	O
resources	O
usage	O
